"tier_list_id","book_id","tier_grade","sort_order"
"307","602","C","289"
"307","605","B","400"
"307","606","C","437"
"307","607","B","474"
"307","608","D","511"
"307","609","B","548"
"307","610","D","585"
"307","611","B","622"
"307","613","B","696"
"308","1","A","20"
"308","2","C","57"
"308","3","A","94"
"308","4","C","131"
"308","5","A","168"
"308","6","C","205"
"308","7","B","242"
"309","236","D","686"
"309","237","B","723"
"309","238","S","760"
"309","239","B","797"
"309","240","A","834"
"309","241","B","871"
"309","242","A","908"
"309","243","C","945"
"309","244","A","982"
"309","245","C","10"
"309","246","A","47"
"309","247","C","84"
"309","248","B","121"
"309","249","C","158"
"309","250","B","195"
"309","251","D","232"
"309","252","B","269"
"309","253","D","306"
"309","254","B","343"
"309","255","S","380"
"309","256","B","417"
"309","257","A","454"
"309","258","B","491"
"309","259","A","528"
"310","367","D","574"
"310","368","B","611"
"310","369","S","648"
"310","370","B","685"
"310","371","A","722"
"310","372","B","759"
"310","373","A","796"
"310","374","C","833"
"310","375","A","870"
"310","376","C","907"
"310","377","A","944"
"310","378","C","981"
"310","379","B","9"
"310","380","C","46"
"310","381","B","83"
"310","382","D","120"
"310","383","B","157"
"310","384","S","194"
"310","385","B","231"
"310","386","S","268"
"310","387","B","305"
"310","388","A","342"
"310","389","C","379"
"310","390","A","416"
"311","621","D","934"
"311","233","A","704"
"311","854","B","474"
"311","466","C","244"
"311","78","A","14"
"311","699","A","793"
"311","311","B","563"
"311","932","C","333"
"311","544","S","103"
"311","156","B","882"
"311","777","B","652"
"311","389","D","422"
"311","1","B","192"
"311","622","B","971"
"311","234","C","741"
"311","855","D","511"
"311","467","A","281"
"311","79","B","51"
"311","700","C","830"
"311","312","A","600"
"311","933","A","370"
"311","545","B","140"
"311","157","D","919"
"311","778","A","689"
"312","372","B","888"
"312","327","C","232"
"312","435","D","192"
"312","436","B","229"
"312","277","A","400"
"312","385","B","360"
"312","332","B","417"
"312","387","B","434"
"312","334","B","491"
"312","388","D","471"
"312","335","D","528"
"312","337","D","602"
"312","391","B","582"
"312","392","A","619"
"312","339","S","676"
"312","393","B","656"
"312","340","B","713"
"312","341","S","750"
"312","448","C","673"
"312","396","A","767"
"312","343","A","824"
"312","397","C","804"
"312","345","A","898"
"312","346","C","935"
"313","615","B","841"
"313","584","A","703"
"313","585","C","740"
"313","591","C","962"
"313","592","B","999"
"313","593","D","27"
"313","596","B","138"
"313","597","S","175"
"313","598","B","212"
"313","599","A","249"
"313","600","B","286"
"313","602","C","360"
"313","605","A","471"
"313","606","C","508"
"313","607","B","545"
"313","608","C","582"
"313","609","B","619"
"313","610","D","656"
"313","611","B","693"
"313","613","B","767"
"314","1","A","91"
"314","2","B","128"
"314","3","A","165"
"314","4","C","202"
"314","5","A","239"
"314","6","C","276"
"314","7","A","313"
"315","236","D","757"
"315","237","B","794"
"315","238","S","831"
"315","239","B","868"
"315","240","S","905"
"315","241","B","942"
"315","242","A","979"
"315","243","C","7"
"315","244","A","44"
"315","245","C","81"
"315","246","A","118"
"315","247","C","155"
"315","248","B","192"
"315","249","C","229"
"315","250","B","266"
"315","251","D","303"
"315","252","B","340"
"315","253","D","377"
"315","254","B","414"
"315","255","S","451"
"315","256","B","488"
"315","257","S","525"
"315","258","B","562"
"315","259","A","599"
"316","367","D","645"
"316","368","B","682"
"316","369","S","719"
"316","370","B","756"
"316","371","S","793"
"316","372","B","830"
"316","373","A","867"
"316","374","C","904"
"316","375","A","941"
"316","376","C","978"
"316","377","A","6"
"316","378","C","43"
"316","379","B","80"
"316","380","C","117"
"316","381","B","154"
"316","382","D","191"
"316","383","B","228"
"316","384","D","265"
"316","385","B","302"
"316","386","S","339"
"316","387","B","376"
"316","388","S","413"
"316","389","B","450"
"316","390","A","487"
"317","621","C","1005"
"317","233","A","775"
"317","854","B","545"
"317","466","C","315"
"317","78","S","85"
"317","699","A","864"
"317","311","B","634"
"317","932","C","404"
"317","544","S","174"
"317","156","B","953"
"317","777","B","723"
"317","389","D","493"
"317","1","A","263"
"317","622","B","33"
"317","234","C","812"
"317","855","C","582"
"317","467","A","352"
"317","79","B","122"
"317","700","C","901"
"317","312","A","671"
"317","933","A","441"
"317","545","B","211"
"317","157","D","990"
"317","778","S","760"
"318","372","B","959"
"318","327","B","303"
"318","435","C","263"
"318","436","B","300"
"318","277","A","471"
"318","385","B","431"
"318","332","A","488"
"318","387","B","505"
"318","334","B","562"
"318","388","D","542"
"318","335","C","599"
"318","337","D","673"
"318","391","B","653"
"318","392","S","690"
"318","339","D","747"
"318","393","B","727"
"318","340","B","784"
"318","341","S","821"
"318","448","C","744"
"318","396","A","838"
"318","343","A","895"
"318","397","C","875"
"318","345","A","969"
"318","346","C","1006"
"319","615","B","912"
"319","584","A","774"
"319","585","C","811"
"319","591","C","24"
"319","592","B","61"
"319","593","D","98"
"319","596","B","209"
"319","597","S","246"
"319","598","B","283"
"319","599","S","320"
"319","600","B","357"
"319","602","C","431"
"319","605","A","542"
"319","606","C","579"
"319","607","B","616"
"319","608","C","653"
"319","609","B","690"
"319","610","D","727"
"319","611","B","764"
"319","613","B","838"
"320","1","S","162"
"320","2","B","199"
"320","3","A","236"
"320","4","C","273"
"320","5","A","310"
"320","6","C","347"
"320","7","A","384"
"321","236","D","828"
"321","237","B","865"
"321","238","D","902"
"321","239","B","939"
"321","240","S","976"
"321","241","B","4"
"321","242","A","41"
"321","243","B","78"
"321","244","A","115"
"321","245","C","152"
"321","246","A","189"
"321","247","C","226"
"321","248","A","263"
"321","249","C","300"
"321","250","B","337"
"321","251","C","374"
"321","252","B","411"
"321","253","D","448"
"321","254","B","485"
"321","255","D","522"
"321","256","B","559"
"321","257","S","596"
"321","258","B","633"
"321","259","A","670"
"322","367","D","716"
"322","368","B","753"
"322","369","D","790"
"322","370","B","827"
"322","371","S","864"
"322","372","B","901"
"322","373","A","938"
"322","374","B","975"
"322","375","A","3"
"322","376","C","40"
"322","377","A","77"
"322","378","C","114"
"322","379","A","151"
"322","380","C","188"
"322","381","B","225"
"322","382","C","262"
"322","383","B","299"
"322","384","D","336"
"322","385","B","373"
"322","386","S","410"
"322","387","B","447"
"322","388","S","484"
"322","389","B","521"
"322","390","A","558"
"323","621","C","67"
"323","233","A","846"
"323","854","B","616"
"323","466","C","386"
"323","78","S","156"
"323","699","A","935"
"323","311","B","705"
"323","932","C","475"
"323","544","S","245"
"323","156","B","15"
"323","777","B","794"
"323","389","C","564"
"323","1","A","334"
"323","622","B","104"
"323","234","C","883"
"323","855","C","653"
"323","467","A","423"
"323","79","B","193"
"323","700","C","972"
"323","312","S","742"
"323","933","A","512"
"323","545","B","282"
"323","157","D","52"
"323","778","S","831"
"324","831","B","817"
"324","653","S","285"
"324","475","C","762"
"324","297","B","230"
"324","119","S","707"
"324","950","B","175"
"324","772","A","652"
"324","594","C","120"
"324","416","B","597"
"324","238","A","65"
"324","60","C","542"
"324","891","A","10"
"324","713","C","487"
"324","535","B","964"
"324","357","A","432"
"324","179","C","909"
"324","1","B","377"
"324","832","D","854"
"324","654","B","322"
"324","476","A","799"
"324","298","D","267"
"324","120","B","744"
"324","951","S","212"
"324","773","C","689"
"325","615","B","983"
"325","584","A","845"
"325","585","B","882"
"325","591","C","95"
"325","592","B","132"
"325","593","C","169"
"325","596","B","280"
"325","597","D","317"
"325","598","B","354"
"325","599","S","391"
"325","600","B","428"
"325","602","B","502"
"325","605","A","613"
"325","606","C","650"
"325","607","A","687"
"325","608","C","724"
"325","609","B","761"
"325","610","C","798"
"325","611","B","835"
"325","613","B","909"
"326","1","S","233"
"326","2","B","270"
"326","3","A","307"
"326","4","B","344"
"326","5","A","381"
"326","6","C","418"
"326","7","A","455"
"327","236","C","899"
"327","237","B","936"
"327","238","D","973"
"327","239","B","1"
"327","240","S","38"
"327","241","B","75"
"327","242","S","112"
"327","243","B","149"
"327","244","A","186"
"327","245","C","223"
"327","246","A","260"
"327","247","C","297"
"327","248","A","334"
"327","249","C","371"
"327","250","B","408"
"327","251","C","445"
"327","252","B","482"
"327","253","D","519"
"327","254","B","556"
"327","255","D","593"
"327","256","B","630"
"327","257","S","667"
"327","258","B","704"
"327","259","S","741"
"328","1","B","319"
"328","2","A","356"
"328","3","C","393"
"328","148","B","713"
"328","4","A","430"
"328","149","S","750"
"328","5","C","467"
"328","150","B","787"
"328","6","A","504"
"328","151","A","824"
"328","7","C","541"
"328","152","C","861"
"328","153","A","898"
"328","154","C","935"
"328","155","A","972"
"328","156","C","0"
"328","157","B","37"
"328","158","C","74"
"328","159","B","111"
"328","160","D","148"
"328","161","B","185"
"328","162","D","222"
"328","163","B","259"
"328","164","S","296"
"329","621","C","138"
"329","233","A","917"
"329","854","B","687"
"329","466","C","457"
"329","78","S","227"
"329","699","A","1006"
"329","311","B","776"
"329","932","B","546"
"329","544","S","316"
"329","156","B","86"
"329","777","B","865"
"329","389","C","635"
"329","1","A","405"
"329","622","B","175"
"329","234","C","954"
"329","855","C","724"
"329","467","A","494"
"329","79","B","264"
"329","700","C","34"
"329","312","S","813"
"329","933","A","583"
"329","545","B","353"
"329","157","C","123"
"329","778","S","902"
"330","831","B","888"
"330","653","S","356"
"330","475","C","833"
"330","297","B","301"
"330","119","S","778"
"330","950","B","246"
"330","772","A","723"
"330","594","C","191"
"330","416","B","668"
"330","238","A","136"
"330","60","C","613"
"330","891","A","81"
"330","713","C","558"
"330","535","B","26"
"330","357","A","503"
"330","179","C","980"
"330","1","B","448"
"330","832","D","925"
"330","654","B","393"
"330","476","A","870"
"330","298","D","338"
"330","120","B","815"
"330","951","S","283"
"330","773","C","760"
"331","615","B","45"
"331","584","S","916"
"331","585","B","953"
"331","591","C","166"
"331","592","B","203"
"331","593","C","240"
"331","596","B","351"
"331","597","D","388"
"331","598","B","425"
"331","599","S","462"
"331","600","B","499"
"331","602","B","573"
"331","605","A","684"
"331","606","C","721"
"331","607","A","758"
"331","608","C","795"
"331","609","B","832"
"331","610","C","869"
"331","611","B","906"
"331","613","B","980"
"332","236","C","970"
"332","237","B","1007"
"332","238","D","35"
"332","239","B","72"
"332","240","D","109"
"332","241","B","146"
"332","242","S","183"
"332","243","B","220"
"332","244","A","257"
"332","245","B","294"
"332","246","A","331"
"332","247","C","368"
"332","248","A","405"
"332","249","C","442"
"332","250","A","479"
"332","251","C","516"
"332","252","B","553"
"332","253","C","590"
"332","254","B","627"
"332","255","D","664"
"332","256","B","701"
"332","257","D","738"
"332","258","B","775"
"332","259","S","812"
"333","1","B","390"
"333","2","A","427"
"333","3","C","464"
"333","148","B","784"
"333","4","A","501"
"333","149","S","821"
"333","5","C","538"
"333","150","B","858"
"333","6","A","575"
"333","151","A","895"
"333","7","C","612"
"333","152","B","932"
"333","153","A","969"
"333","154","C","1006"
"333","155","A","34"
"333","156","C","71"
"333","157","A","108"
"333","158","C","145"
"333","159","B","182"
"333","160","C","219"
"333","161","B","256"
"333","162","D","293"
"333","163","B","330"
"333","164","D","367"
"334","621","C","209"
"334","233","A","988"
"334","854","A","758"
"334","466","B","528"
"334","78","D","298"
"334","699","A","68"
"334","311","B","847"
"334","932","B","617"
"334","544","D","387"
"334","156","B","157"
"334","777","B","936"
"334","389","C","706"
"334","1","A","476"
"334","622","B","246"
"334","234","C","16"
"334","855","C","795"
"334","467","A","565"
"334","79","B","335"
"334","700","C","105"
"334","312","S","884"
"334","933","A","654"
"334","545","B","424"
"334","157","C","194"
"334","778","D","973"
"335","831","B","959"
"335","653","S","427"
"335","475","C","904"
"335","297","B","372"
"335","119","S","849"
"335","950","B","317"
"335","772","A","794"
"335","594","C","262"
"335","416","B","739"
"335","238","S","207"
"335","60","C","684"
"335","891","A","152"
"335","713","C","629"
"335","535","B","97"
"335","357","A","574"
"335","179","C","42"
"335","1","B","519"
"335","832","D","996"
"335","654","B","464"
"335","476","A","941"
"335","298","C","409"
"335","120","B","886"
"335","951","D","354"
"335","773","B","831"
"336","615","B","116"
"336","584","S","987"
"336","585","B","15"
"336","591","C","237"
"336","592","A","274"
"336","593","C","311"
"336","596","B","422"
"336","597","D","459"
"336","598","B","496"
"336","599","D","533"
"336","600","B","570"
"336","602","B","644"
"336","605","A","755"
"336","606","C","792"
"336","607","A","829"
"336","608","C","866"
"336","609","A","903"
"336","610","C","940"
"336","611","B","977"
"336","613","B","42"
"337","236","C","32"
"337","237","B","69"
"337","238","C","106"
"337","239","B","143"
"337","240","D","180"
"337","241","B","217"
"337","242","S","254"
"337","243","B","291"
"337","244","S","328"
"337","245","B","365"
"337","246","A","402"
"337","247","C","439"
"337","248","A","476"
"337","249","C","513"
"337","250","A","550"
"337","251","C","587"
"337","252","B","624"
"337","253","C","661"
"337","254","B","698"
"337","255","D","735"
"337","256","B","772"
"337","257","D","809"
"337","258","B","846"
"337","259","S","883"
"338","1","B","461"
"338","2","A","498"
"338","3","B","535"
"338","148","B","855"
"338","4","A","572"
"338","149","S","892"
"338","5","C","609"
"338","150","B","929"
"338","6","A","646"
"338","151","S","966"
"338","7","C","683"
"338","152","B","1003"
"338","153","A","31"
"338","154","C","68"
"338","155","A","105"
"338","156","C","142"
"338","157","A","179"
"338","158","C","216"
"338","159","B","253"
"338","160","C","290"
"338","161","B","327"
"338","162","D","364"
"338","163","B","401"
"338","164","D","438"
"339","621","C","280"
"339","233","A","50"
"339","854","A","829"
"339","466","B","599"
"339","78","D","369"
"339","699","S","139"
"339","311","B","918"
"339","932","B","688"
"339","544","D","458"
"339","156","B","228"
"339","777","B","1007"
"339","389","C","777"
"339","1","A","547"
"339","622","A","317"
"339","234","B","87"
"339","855","C","866"
"339","467","A","636"
"339","79","B","406"
"339","700","B","176"
"339","312","D","955"
"339","933","A","725"
"339","545","B","495"
"339","157","C","265"
"339","778","D","35"
"340","831","B","21"
"340","653","S","498"
"340","475","C","975"
"340","297","B","443"
"340","119","D","920"
"340","950","B","388"
"340","772","S","865"
"340","594","C","333"
"340","416","B","810"
"340","238","S","278"
"340","60","C","755"
"340","891","A","223"
"340","713","C","700"
"340","535","B","168"
"340","357","A","645"
"340","179","C","113"
"340","1","B","590"
"340","832","C","58"
"340","654","B","535"
"340","476","A","3"
"340","298","C","480"
"340","120","B","957"
"340","951","D","425"
"340","773","B","902"
"341","372","B","234"
"341","327","B","587"
"341","435","C","547"
"341","436","A","584"
"341","277","S","755"
"341","385","A","715"
"341","332","A","772"
"341","387","B","789"
"341","334","A","846"
"341","388","C","826"
"341","335","C","883"
"341","337","C","957"
"341","391","B","937"
"341","392","D","974"
"341","339","C","22"
"341","393","B","2"
"341","340","B","59"
"341","341","D","96"
"341","448","B","19"
"341","396","S","113"
"341","343","D","170"
"341","397","B","150"
"341","345","S","244"
"341","346","B","281"
"342","236","C","103"
"342","237","B","140"
"342","238","C","177"
"342","239","B","214"
"342","240","D","251"
"342","241","B","288"
"342","242","D","325"
"342","243","B","362"
"342","244","S","399"
"342","245","B","436"
"342","246","A","473"
"342","247","B","510"
"342","248","A","547"
"342","249","C","584"
"342","250","A","621"
"342","251","C","658"
"342","252","A","695"
"342","253","C","732"
"342","254","B","769"
"342","255","C","806"
"342","256","B","843"
"342","257","D","880"
"342","258","B","917"
"342","259","D","954"
"343","1","B","532"
"343","2","S","569"
"343","3","B","606"
"343","148","B","926"
"343","4","A","643"
"343","149","D","963"
"343","5","C","680"
"343","150","B","1000"
"343","6","A","717"
"343","151","S","28"
"343","7","C","754"
"343","152","B","65"
"343","153","A","102"
"343","154","B","139"
"343","155","A","176"
"343","156","C","213"
"343","157","A","250"
"343","158","C","287"
"343","159","A","324"
"343","160","C","361"
"343","161","B","398"
"343","162","C","435"
"343","163","B","472"
"343","164","D","509"
"344","367","C","1000"
"344","368","B","28"
"344","369","C","65"
"344","370","B","102"
"344","371","D","139"
"344","372","B","176"
"344","373","D","213"
"344","374","B","250"
"344","375","S","287"
"344","376","B","324"
"344","377","A","361"
"344","378","B","398"
"344","379","A","435"
"344","380","C","472"
"344","381","A","509"
"344","382","C","546"
"344","383","A","583"
"344","384","C","620"
"344","385","B","657"
"344","386","C","694"
"344","387","B","731"
"344","388","D","768"
"344","389","B","805"
"344","390","S","842"
"345","831","B","92"
"345","653","D","569"
"345","475","B","37"
"345","297","A","514"
"345","119","D","991"
"345","950","B","459"
"345","772","S","936"
"345","594","C","404"
"345","416","B","881"
"345","238","S","349"
"345","60","C","826"
"345","891","A","294"
"345","713","C","771"
"345","535","B","239"
"345","357","S","716"
"345","179","C","184"
"345","1","B","661"
"345","832","C","129"
"345","654","B","606"
"345","476","A","74"
"345","298","C","551"
"345","120","B","19"
"345","951","D","496"
"345","773","B","973"
"346","372","B","305"
"346","327","B","658"
"346","435","C","618"
"346","436","A","655"
"346","277","D","826"
"346","385","A","786"
"346","332","A","843"
"346","387","A","860"
"346","334","A","917"
"346","388","C","897"
"346","335","C","954"
"346","337","C","19"
"346","391","B","1008"
"346","392","D","36"
"346","339","C","93"
"346","393","B","73"
"346","340","B","130"
"346","341","D","167"
"346","448","B","90"
"346","396","S","184"
"346","343","D","241"
"346","397","B","221"
"346","345","S","315"
"346","346","B","352"
"347","1","D","517"
"347","2","B","554"
"347","3","D","591"
"347","4","B","628"
"347","5","S","665"
"347","6","B","702"
"347","7","A","739"
"348","1","B","603"
"348","2","S","640"
"348","3","B","677"
"348","148","B","997"
"348","4","A","714"
"348","149","D","25"
"348","5","B","751"
"348","150","B","62"
"348","6","A","788"
"348","151","S","99"
"348","7","C","825"
"348","152","B","136"
"348","153","S","173"
"348","154","B","210"
"348","155","A","247"
"348","156","C","284"
"348","157","A","321"
"348","158","C","358"
"348","159","A","395"
"348","160","C","432"
"348","161","B","469"
"348","162","C","506"
"348","163","B","543"
"348","164","D","580"
"349","367","C","62"
"349","368","B","99"
"349","369","C","136"
"349","370","B","173"
"349","371","D","210"
"349","372","B","247"
"349","373","D","284"
"349","374","B","321"
"349","375","S","358"
"349","376","B","395"
"349","377","S","432"
"349","378","B","469"
"349","379","A","506"
"349","380","C","543"
"349","381","A","580"
"349","382","C","617"
"349","383","A","654"
"349","384","C","691"
"349","385","B","728"
"349","386","C","765"
"349","387","B","802"
"349","388","D","839"
"349","389","B","876"
"349","390","D","913"
"350","831","A","163"
"350","653","D","640"
"350","475","B","108"
"350","297","A","585"
"350","119","D","53"
"350","950","B","530"
"350","772","S","1007"
"350","594","C","475"
"350","416","B","952"
"350","238","D","420"
"350","60","C","897"
"350","891","S","365"
"350","713","C","842"
"350","535","B","310"
"350","357","S","787"
"350","179","C","255"
"350","1","B","732"
"350","832","C","200"
"350","654","B","677"
"350","476","A","145"
"350","298","C","622"
"350","120","B","90"
"350","951","C","567"
"350","773","B","35"
"351","372","B","376"
"351","327","B","729"
"351","435","C","689"
"351","436","A","726"
"351","277","D","897"
"351","385","A","857"
"351","332","A","914"
"351","387","A","931"
"351","334","A","988"
"351","388","C","968"
"351","335","C","16"
"351","337","C","90"
"351","391","B","70"
"351","392","D","107"
"351","339","C","164"
"351","393","B","144"
"351","340","B","201"
"351","341","C","238"
"351","448","B","161"
"351","396","S","255"
"351","343","D","312"
"351","397","B","292"
"351","345","D","386"
"351","346","B","423"
"352","1","D","588"
"352","2","B","625"
"352","3","D","662"
"352","4","B","699"
"352","5","S","736"
"352","6","B","773"
"352","7","S","810"
"353","1","B","674"
"353","2","S","711"
"353","3","B","748"
"353","148","B","59"
"353","4","S","785"
"353","149","D","96"
"353","5","B","822"
"353","150","B","133"
"353","6","A","859"
"353","151","D","170"
"353","7","C","896"
"353","152","B","207"
"353","153","S","244"
"353","154","B","281"
"353","155","A","318"
"353","156","B","355"
"353","157","A","392"
"353","158","C","429"
"353","159","A","466"
"353","160","C","503"
"353","161","A","540"
"353","162","C","577"
"353","163","B","614"
"353","164","C","651"
"354","367","C","133"
"354","368","A","170"
"354","369","C","207"
"354","370","B","244"
"354","371","C","281"
"354","372","B","318"
"354","373","D","355"
"354","374","B","392"
"354","375","D","429"
"354","376","B","466"
"354","377","S","503"
"354","378","B","540"
"354","379","A","577"
"354","380","B","614"
"354","381","A","651"
"354","382","C","688"
"354","383","A","725"
"354","384","C","762"
"354","385","A","799"
"354","386","C","836"
"354","387","B","873"
"354","388","C","910"
"354","389","B","947"
"354","390","D","984"
"355","831","A","234"
"355","653","D","711"
"355","475","B","179"
"355","297","A","656"
"355","119","C","124"
"355","950","B","601"
"355","772","D","69"
"355","594","B","546"
"355","416","B","14"
"355","238","D","491"
"355","60","B","968"
"355","891","S","436"
"355","713","C","913"
"355","535","B","381"
"355","357","S","858"
"355","179","C","326"
"355","1","B","803"
"355","832","C","271"
"355","654","B","748"
"355","476","A","216"
"355","298","C","693"
"355","120","B","161"
"355","951","C","638"
"355","773","B","106"
"356","372","A","447"
"356","327","B","800"
"356","435","C","760"
"356","436","A","797"
"356","277","D","968"
"356","385","A","928"
"356","332","S","985"
"356","387","A","1002"
"356","334","A","50"
"356","388","C","30"
"356","335","C","87"
"356","337","C","161"
"356","391","B","141"
"356","392","C","178"
"356","339","C","235"
"356","393","B","215"
"356","340","B","272"
"356","341","C","309"
"356","448","B","232"
"356","396","D","326"
"356","343","D","383"
"356","397","B","363"
"356","345","D","457"
"356","346","B","494"
"357","615","B","400"
"357","584","D","262"
"357","585","B","299"
"357","591","B","521"
"357","592","A","558"
"357","593","C","595"
"357","596","A","706"
"357","597","C","743"
"357","598","B","780"
"357","599","C","817"
"357","600","B","854"
"357","602","B","928"
"357","605","S","30"
"357","606","B","67"
"357","607","A","104"
"357","608","B","141"
"357","609","A","178"
"357","610","C","215"
"357","611","A","252"
"357","613","A","326"
"358","1","C","659"
"358","2","B","696"
"358","3","D","733"
"358","4","B","770"
"358","5","D","807"
"358","6","B","844"
"358","7","S","881"
"359","1","B","745"
"359","2","D","782"
"359","3","B","819"
"359","148","B","130"
"359","4","S","856"
"359","149","C","167"
"359","5","B","893"
"359","150","B","204"
"359","6","A","930"
"359","151","D","241"
"359","7","B","967"
"359","152","B","278"
"359","153","S","315"
"359","154","B","352"
"359","155","S","389"
"359","156","B","426"
"359","157","A","463"
"359","158","C","500"
"359","159","A","537"
"359","160","C","574"
"359","161","A","611"
"359","162","C","648"
"359","163","B","685"
"359","164","C","722"
"360","367","C","204"
"360","368","A","241"
"360","369","C","278"
"360","370","B","315"
"360","371","C","352"
"360","372","B","389"
"360","373","D","426"
"360","374","B","463"
"360","375","D","500"
"360","376","B","537"
"360","377","S","574"
"360","378","B","611"
"360","379","S","648"
"360","380","B","685"
"360","381","A","722"
"360","382","C","759"
"360","383","A","796"
"360","384","C","833"
"360","385","A","870"
"360","386","C","907"
"360","387","B","944"
"360","388","C","981"
"360","389","B","9"
"360","390","D","46"
"361","621","B","564"
"361","233","D","334"
"361","854","A","104"
"361","466","B","883"
"361","78","C","653"
"361","699","D","423"
"361","311","B","193"
"361","932","B","972"
"361","544","C","742"
"361","156","A","512"
"361","777","B","282"
"361","389","C","52"
"361","1","S","831"
"361","622","A","601"
"361","234","B","371"
"361","855","C","141"
"361","467","S","920"
"361","79","B","690"
"361","700","B","460"
"361","312","C","230"
"361","933","D","0"
"361","545","B","779"
"361","157","C","549"
"361","778","C","319"
"362","372","A","518"
"362","327","B","871"
"362","435","B","831"
"362","436","A","868"
"362","277","C","30"
"362","385","A","999"
"362","332","S","47"
"362","387","A","64"
"362","334","A","121"
"362","388","C","101"
"362","335","B","158"
"362","337","C","232"
"362","391","B","212"
"362","392","C","249"
"362","339","C","306"
"362","393","B","286"
"362","340","A","343"
"362","341","C","380"
"362","448","B","303"
"362","396","D","397"
"362","343","C","454"
"362","397","B","434"
"362","345","D","528"
"362","346","B","565"
"363","615","B","471"
"363","584","C","333"
"363","585","B","370"
"363","591","B","592"
"363","592","A","629"
"363","593","C","666"
"363","596","A","777"
"363","597","C","814"
"363","598","B","851"
"363","599","C","888"
"363","600","B","925"
"363","602","B","999"
"363","605","S","101"
"363","606","B","138"
"363","607","S","175"
"363","608","B","212"
"363","609","A","249"
"363","610","C","286"
"363","611","A","323"
"363","613","A","397"
"364","1","C","730"
"364","2","B","767"
"364","3","D","804"
"364","4","B","841"
"364","5","D","878"
"364","6","B","915"
"364","7","S","952"
"365","236","C","387"
"365","237","A","424"
"365","238","C","461"
"365","239","A","498"
"365","240","C","535"
"365","241","B","572"
"365","242","C","609"
"365","243","B","646"
"365","244","D","683"
"365","245","B","720"
"365","246","D","757"
"365","247","B","794"
"365","248","S","831"
"365","249","B","868"
"365","250","A","905"
"365","251","B","942"
"365","252","A","979"
"365","253","C","7"
"365","254","A","44"
"365","255","C","81"
"365","256","A","118"
"365","257","C","155"
"365","258","B","192"
"365","259","C","229"
"366","367","C","275"
"366","368","A","312"
"366","369","C","349"
"366","370","A","386"
"366","371","C","423"
"366","372","B","460"
"366","373","C","497"
"366","374","B","534"
"366","375","D","571"
"366","376","B","608"
"366","377","D","645"
"366","378","B","682"
"366","379","S","719"
"366","380","B","756"
"366","381","A","793"
"366","382","B","830"
"366","383","A","867"
"366","384","C","904"
"366","385","A","941"
"366","386","C","978"
"366","387","A","6"
"366","388","C","43"
"366","389","B","80"
"366","390","C","117"
"367","621","B","635"
"367","233","D","405"
"367","854","S","175"
"367","466","B","954"
"367","78","C","724"
"367","699","D","494"
"367","311","B","264"
"367","932","B","34"
"367","544","C","813"
"367","156","A","583"
"367","777","A","353"
"367","389","B","123"
"367","1","S","902"
"367","622","A","672"
"367","234","B","442"
"367","855","B","212"
"367","467","D","991"
"367","79","B","761"
"367","700","B","531"
"367","312","C","301"
"367","933","D","71"
"367","545","B","850"
"367","157","C","620"
"367","778","C","390"
"368","372","A","589"
"368","327","B","942"
"368","435","B","902"
"368","436","A","939"
"368","277","C","101"
"368","385","A","61"
"368","332","S","118"
"368","387","A","135"
"368","334","S","192"
"368","388","C","172"
"368","335","B","229"
"368","337","C","303"
"368","391","A","283"
"368","392","C","320"
"368","339","C","377"
"368","393","B","357"
"368","340","A","414"
"368","341","C","451"
"368","448","B","374"
"368","396","D","468"
"368","343","C","525"
"368","397","B","505"
"368","345","D","599"
"368","346","B","636"
"369","615","A","542"
"369","584","C","404"
"369","585","B","441"
"369","591","B","663"
"369","592","A","700"
"369","593","B","737"
"369","596","A","848"
"369","597","C","885"
"369","598","A","922"
"369","599","C","959"
"369","600","B","996"
"369","602","B","61"
"369","605","D","172"
"369","606","B","209"
"369","607","S","246"
"369","608","B","283"
"369","609","A","320"
"369","610","B","357"
"369","611","A","394"
"369","613","A","468"
"370","1","C","801"
"370","2","B","838"
"370","3","C","875"
"370","4","B","912"
"370","5","D","949"
"370","6","B","986"
"370","7","D","14"
"371","236","C","458"
"371","237","A","495"
"371","238","C","532"
"371","239","A","569"
"371","240","C","606"
"371","241","B","643"
"371","242","C","680"
"371","243","B","717"
"371","244","C","754"
"371","245","B","791"
"371","246","D","828"
"371","247","B","865"
"371","248","S","902"
"371","249","B","939"
"371","250","S","976"
"371","251","B","4"
"371","252","A","41"
"371","253","C","78"
"371","254","A","115"
"371","255","C","152"
"371","256","A","189"
"371","257","C","226"
"371","258","B","263"
"371","259","C","300"
"372","367","C","346"
"372","368","A","383"
"372","369","C","420"
"372","370","A","457"
"372","371","C","494"
"372","372","B","531"
"372","373","C","568"
"372","374","B","605"
"372","375","D","642"
"372","376","B","679"
"372","377","D","716"
"372","378","B","753"
"372","379","S","790"
"372","380","B","827"
"372","381","S","864"
"372","382","B","901"
"372","383","A","938"
"372","384","C","975"
"372","385","A","3"
"372","386","C","40"
"372","387","A","77"
"372","388","C","114"
"372","389","B","151"
"372","390","C","188"
"373","621","B","706"
"373","233","D","476"
"373","854","S","246"
"373","466","B","16"
"373","78","C","795"
"373","699","D","565"
"373","311","A","335"
"373","932","B","105"
"373","544","C","884"
"373","156","A","654"
"373","777","A","424"
"373","389","B","194"
