"run_id","round_size","match_order","left_book_id","right_book_id","winner_book_id"
"235","16","5","304","277","304"
"235","16","6","250","305","305"
"235","16","7","300","273","273"
"235","8","0","301","247","301"
"235","8","1","275","248","275"
"235","8","2","276","304","276"
"235","8","3","305","273","273"
"235","4","0","301","275","275"
"235","4","1","276","273","276"
"235","2","0","275","276","275"
"236","16","0","975","804","975"
"236","16","1","633","462","633"
"236","16","2","291","838","838"
"236","16","3","667","496","496"
"236","16","4","325","154","154"
"236","16","5","992","821","992"
"236","16","6","650","479","650"
"236","16","7","308","137","308"
"236","8","0","975","633","633"
"236","8","1","838","496","496"
"236","8","2","154","992","154"
"236","8","3","650","308","650"
"236","4","0","633","496","496"
"236","4","1","154","650","650"
"236","2","0","496","650","650"
"237","16","0","483","493","493"
"237","16","1","494","495","495"
"237","16","2","496","497","497"
"237","16","3","498","499","498"
"237","16","4","476","500","476"
"237","16","5","477","478","477"
"237","16","6","479","480","480"
"237","16","7","481","482","482"
"237","8","0","493","495","493"
"237","8","1","497","498","497"
"237","8","2","476","477","476"
"237","8","3","480","482","482"
"237","4","0","493","497","497"
"237","4","1","476","482","476"
"237","2","0","497","476","497"
"238","16","0","408","86","408"
"238","16","1","773","451","773"
"238","16","2","129","816","129"
"238","16","3","494","172","172"
"238","16","4","859","537","537"
"238","16","5","215","902","215"
"238","16","6","687","365","687"
"238","16","7","43","730","43"
"238","8","0","408","773","773"
"238","8","1","129","172","172"
"238","8","2","537","215","537"
"238","8","3","687","43","687"
"238","4","0","773","172","773"
"238","4","1","537","687","687"
"238","2","0","773","687","687"
"239","16","0","914","400","400"
"239","16","1","895","381","381"
"239","16","2","876","362","876"
"239","16","3","857","495","857"
"239","16","4","990","476","990"
"239","16","5","971","457","457"
"239","16","6","952","438","438"
"239","16","7","933","419","419"
"239","8","0","400","381","400"
"239","8","1","876","857","876"
"239","8","2","990","457","457"
"239","8","3","438","419","419"
"239","4","0","400","876","876"
"239","4","1","457","419","457"
"239","2","0","876","457","876"
"240","16","0","462","291","462"
"240","16","1","838","667","838"
"240","16","2","496","325","325"
"240","16","3","154","992","992"
"240","16","4","821","650","650"
"240","16","5","479","308","479"
"240","16","6","137","975","137"
"240","16","7","804","633","804"
"240","8","0","462","838","838"
"240","8","1","325","992","992"
"240","8","2","650","479","650"
"240","8","3","137","804","137"
"240","4","0","838","992","838"
"240","4","1","650","137","137"
"240","2","0","838","137","137"
"241","16","0","1","229","1"
"241","16","1","164","197","164"
"241","16","2","2","230","2"
"241","16","3","165","198","198"
"241","16","4","3","231","231"
"241","16","5","166","199","199"
"241","16","6","4","228","4"
"241","16","7","163","196","163"
"241","8","0","1","164","164"
"241","8","1","2","198","198"
"241","8","2","231","199","199"
"241","8","3","4","163","4"
"241","4","0","164","198","164"
"241","4","1","199","4","199"
"241","2","0","164","199","199"
"242","16","0","248","303","303"
"242","16","1","276","249","249"
"242","16","2","304","277","277"
"242","16","3","250","305","250"
"242","16","4","300","273","300"
"242","16","5","246","301","246"
"242","16","6","274","247","247"
"242","16","7","302","275","275"
"242","8","0","303","249","303"
"242","8","1","277","250","277"
"242","8","2","300","246","300"
"242","8","3","247","275","275"
"242","4","0","303","277","277"
"242","4","1","300","275","275"
"242","2","0","277","275","277"
"243","16","0","397","348","397"
"243","16","1","373","320","373"
"243","16","2","394","345","394"
"243","16","3","370","321","321"
"243","16","4","395","346","346"
"243","16","5","371","322","322"
"243","16","6","396","347","396"
"243","16","7","372","323","372"
"243","8","0","397","373","373"
"243","8","1","394","321","321"
"243","8","2","346","322","322"
"243","8","3","396","372","396"
"243","4","0","373","321","373"
"243","4","1","322","396","396"
"243","2","0","373","396","396"
"244","16","0","495","496","496"
"244","16","1","497","498","498"
"244","16","2","499","476","476"
"244","16","3","500","477","500"
"244","16","4","478","479","478"
"244","16","5","480","481","480"
"244","16","6","482","483","483"
"244","16","7","493","494","494"
"244","8","0","496","498","496"
"244","8","1","476","500","476"
"244","8","2","478","480","478"
"244","8","3","483","494","494"
"244","4","0","496","476","476"
"244","4","1","478","494","478"
"244","2","0","476","478","476"
"245","16","0","451","129","451"
"245","16","1","816","494","816"
"245","16","2","172","859","172"
"245","16","3","537","215","215"
"245","16","4","902","687","687"
"245","16","5","365","43","43"
"245","16","6","730","408","730"
"245","16","7","86","773","86"
"245","8","0","451","816","816"
"245","8","1","172","215","215"
"245","8","2","687","43","43"
"245","8","3","730","86","730"
"245","4","0","816","215","816"
"245","4","1","43","730","730"
"245","2","0","816","730","730"
"246","16","0","381","876","876"
"246","16","1","362","857","857"
"246","16","2","495","990","990"
"246","16","3","476","971","476"
"246","16","4","457","952","457"
"246","16","5","438","933","438"
"246","16","6","419","914","914"
"246","16","7","400","895","895"
"246","8","0","876","857","876"
"246","8","1","990","476","990"
"246","8","2","457","438","438"
"246","8","3","914","895","895"
"246","4","0","876","990","990"
"246","4","1","438","895","438"
"246","2","0","990","438","990"
"247","16","0","348","522","348"
"247","16","1","696","870","870"
"247","16","2","35","209","209"
"247","16","3","383","557","557"
"247","16","4","731","905","731"
"247","16","5","70","244","70"
"247","16","6","418","592","418"
"247","16","7","766","174","174"
"247","8","0","348","870","870"
"247","8","1","209","557","209"
"247","8","2","731","70","731"
"247","8","3","418","174","418"
"247","4","0","870","209","209"
"247","4","1","731","418","418"
"247","2","0","209","418","209"
"248","16","0","197","2","2"
"248","16","1","230","165","230"
"248","16","2","198","3","198"
"248","16","3","231","166","231"
"248","16","4","199","4","4"
"248","16","5","228","163","163"
"248","16","6","196","1","1"
"248","16","7","229","164","229"
"248","8","0","2","230","2"
"248","8","1","198","231","231"
"248","8","2","4","163","163"
"248","8","3","1","229","1"
"248","4","0","2","231","2"
"248","4","1","163","1","163"
"248","2","0","2","163","163"
"249","16","0","249","304","249"
"249","16","1","277","250","250"
"249","16","2","305","300","300"
"249","16","3","273","246","273"
"249","16","4","301","274","301"
"249","16","5","247","302","247"
"249","16","6","275","248","248"
"249","16","7","303","276","276"
"249","8","0","249","250","249"
"249","8","1","300","273","300"
"249","8","2","301","247","301"
"249","8","3","248","276","276"
"249","4","0","249","300","300"
"249","4","1","301","276","276"
"249","2","0","300","276","300"
"250","16","0","320","394","320"
"250","16","1","345","370","345"
"250","16","2","321","395","321"
"250","16","3","346","371","371"
"250","16","4","322","396","396"
"250","16","5","347","372","372"
"250","16","6","323","397","323"
"250","16","7","348","373","348"
"250","8","0","320","345","345"
"250","8","1","321","371","371"
"250","8","2","396","372","372"
"250","8","3","323","348","323"
"250","4","0","345","371","345"
"250","4","1","372","323","372"
"250","2","0","345","372","372"
"251","16","0","870","35","870"
"251","16","1","209","383","383"
"251","16","2","557","731","731"
"251","16","3","905","70","70"
"251","16","4","244","418","244"
"251","16","5","592","766","592"
"251","16","6","174","348","174"
"251","16","7","522","696","696"
"251","8","0","870","383","383"
"251","8","1","731","70","731"
"251","8","2","244","592","244"
"251","8","3","174","696","174"
"251","4","0","383","731","731"
"251","4","1","244","174","174"
"251","2","0","731","174","731"
"252","16","0","537","215","537"
"252","16","1","902","687","902"
"252","16","2","365","43","365"
"252","16","3","730","408","408"
"252","16","4","86","773","773"
"252","16","5","451","129","129"
"252","16","6","816","494","816"
"252","16","7","172","859","172"
"252","8","0","537","902","902"
"252","8","1","365","408","408"
"252","8","2","773","129","129"
"252","8","3","816","172","816"
"252","4","0","902","408","902"
"252","4","1","129","816","816"
"252","2","0","902","816","816"
"253","16","0","476","971","971"
"253","16","1","457","952","952"
"253","16","2","438","933","933"
"253","16","3","419","914","419"
"253","16","4","400","895","400"
"253","16","5","381","876","381"
"253","16","6","362","857","857"
"253","16","7","495","990","990"
"253","8","0","971","952","971"
"253","8","1","933","419","933"
"253","8","2","400","381","400"
"253","8","3","857","990","990"
"253","4","0","971","933","933"
"253","4","1","400","990","400"
"253","2","0","933","400","933"
"254","16","0","650","479","650"
"254","16","1","308","137","308"
"254","16","2","975","804","975"
"254","16","3","633","462","462"
"254","16","4","291","838","838"
"254","16","5","667","496","496"
"254","16","6","325","154","325"
"254","16","7","992","821","992"
"254","8","0","650","308","308"
"254","8","1","975","462","462"
"254","8","2","838","496","496"
"254","8","3","325","992","325"
"254","4","0","308","462","308"
"254","4","1","496","325","325"
"254","2","0","308","325","325"
"255","16","0","273","246","273"
"255","16","1","301","274","274"
"255","16","2","247","302","302"
"255","16","3","275","248","248"
"255","16","4","303","276","303"
"255","16","5","249","304","249"
"255","16","6","277","250","277"
"255","16","7","305","300","300"
"255","8","0","273","274","274"
"255","8","1","302","248","302"
"255","8","2","303","249","303"
"255","8","3","277","300","277"
"255","4","0","274","302","302"
"255","4","1","303","277","277"
"255","2","0","302","277","302"
"256","16","0","346","371","371"
"256","16","1","322","396","322"
"256","16","2","347","372","347"
"256","16","3","323","397","323"
"256","16","4","348","373","373"
"256","16","5","320","394","394"
"256","16","6","345","370","370"
"256","16","7","321","395","321"
"256","8","0","371","322","371"
"256","8","1","347","323","323"
"256","8","2","373","394","394"
"256","8","3","370","321","370"
"256","4","0","371","323","371"
"256","4","1","394","370","394"
"256","2","0","371","394","394"
"257","16","0","479","480","479"
"257","16","1","481","482","482"
"257","16","2","483","493","493"
"257","16","3","494","495","494"
"257","16","4","496","497","496"
"257","16","5","498","499","498"
"257","16","6","476","500","500"
"257","16","7","477","478","478"
"257","8","0","479","482","479"
"257","8","1","493","494","493"
"257","8","2","496","498","496"
"257","8","3","500","478","478"
"257","4","0","479","493","493"
"257","4","1","496","478","478"
"257","2","0","493","478","493"
"258","16","0","687","365","687"
"258","16","1","43","730","43"
"258","16","2","408","86","408"
"258","16","3","773","451","451"
"258","16","4","129","816","816"
"258","16","5","494","172","172"
"258","16","6","859","537","859"
"258","16","7","215","902","215"
"258","8","0","687","43","43"
"258","8","1","408","451","451"
"258","8","2","816","172","172"
"258","8","3","859","215","859"
"258","4","0","43","451","43"
"258","4","1","172","859","172"
"258","2","0","43","172","172"
"259","16","0","952","438","438"
"259","16","1","933","419","419"
"259","16","2","914","400","400"
"259","16","3","895","381","895"
"259","16","4","876","362","876"
"259","16","5","857","495","857"
"259","16","6","990","476","476"
"259","16","7","971","457","457"
"259","8","0","438","419","438"
"259","8","1","400","895","400"
"259","8","2","876","857","876"
"259","8","3","476","457","457"
"259","4","0","438","400","400"
"259","4","1","876","457","876"
"259","2","0","400","876","400"
"260","16","0","137","975","137"
"260","16","1","804","633","804"
"260","16","2","462","291","462"
"260","16","3","838","667","667"
"260","16","4","496","325","325"
"260","16","5","154","992","992"
"260","16","6","821","650","821"
"260","16","7","479","308","479"
"260","8","0","137","804","804"
"260","8","1","462","667","667"
"260","8","2","325","992","992"
"260","8","3","821","479","821"
"260","4","0","804","667","804"
"260","4","1","992","821","821"
"260","2","0","804","821","821"
"261","16","0","905","70","905"
"261","16","1","244","418","418"
"261","16","2","592","766","766"
"261","16","3","174","348","348"
"261","16","4","522","696","522"
"261","16","5","870","35","870"
"261","16","6","209","383","209"
"261","16","7","557","731","731"
"261","8","0","905","418","418"
"261","8","1","766","348","766"
"261","8","2","522","870","522"
"261","8","3","209","731","209"
"261","4","0","418","766","766"
"261","4","1","522","209","209"
"261","2","0","766","209","766"
"262","16","0","4","228","228"
"262","16","1","163","196","163"
"262","16","2","1","229","1"
"262","16","3","164","197","164"
"262","16","4","2","230","230"
"262","16","5","165","198","198"
"262","16","6","3","231","231"
"262","16","7","166","199","166"
"262","8","0","228","163","228"
"262","8","1","1","164","164"
"262","8","2","230","198","198"
"262","8","3","231","166","166"
"262","4","0","228","164","228"
"262","4","1","198","166","198"
"262","2","0","228","198","198"
"263","16","0","274","247","274"
"263","16","1","302","275","275"
"263","16","2","248","303","303"
"263","16","3","276","249","249"
"263","16","4","304","277","304"
"263","16","5","250","305","250"
"263","16","6","300","273","300"
"263","16","7","246","301","301"
"263","8","0","274","275","275"
"263","8","1","303","249","303"
"263","8","2","304","250","304"
"263","8","3","300","301","300"
"263","4","0","275","303","303"
"263","4","1","304","300","300"
"263","2","0","303","300","303"
"264","16","0","396","347","347"
"264","16","1","372","323","372"
"264","16","2","397","348","397"
"264","16","3","373","320","373"
"264","16","4","394","345","345"
"264","16","5","370","321","321"
"264","16","6","395","346","346"
"264","16","7","371","322","371"
"264","8","0","347","372","347"
"264","8","1","397","373","373"
"264","8","2","345","321","321"
"264","8","3","346","371","371"
"264","4","0","347","373","347"
"264","4","1","321","371","321"
"264","2","0","347","321","321"
"265","16","0","482","483","482"
"265","16","1","493","494","494"
"265","16","2","495","496","496"
"265","16","3","497","498","498"
"265","16","4","499","476","499"
"265","16","5","500","477","500"
"265","16","6","478","479","478"
"265","16","7","480","481","481"
"265","8","0","482","494","494"
"265","8","1","496","498","496"
"265","8","2","499","500","499"
"265","8","3","478","481","478"
"265","4","0","494","496","496"
"265","4","1","499","478","478"
"265","2","0","496","478","496"
"266","16","0","418","592","418"
"266","16","1","766","174","766"
"266","16","2","348","522","522"
"266","16","3","696","870","870"
"266","16","4","35","209","35"
"266","16","5","383","557","383"
"266","16","6","731","905","731"
"266","16","7","70","244","244"
"266","8","0","418","766","766"
"266","8","1","522","870","522"
"266","8","2","35","383","35"
"266","8","3","731","244","731"
"266","4","0","766","522","522"
"266","4","1","35","731","731"
"266","2","0","522","731","731"
"267","16","0","196","1","1"
"267","16","1","229","164","229"
"267","16","2","197","2","197"
"267","16","3","230","165","230"
"267","16","4","198","3","3"
"267","16","5","231","166","166"
"267","16","6","199","4","4"
"267","16","7","228","163","228"
"267","8","0","1","229","1"
"267","8","1","197","230","230"
"267","8","2","3","166","166"
"267","8","3","4","228","228"
"267","4","0","1","230","1"
"267","4","1","166","228","166"
"267","2","0","1","166","166"
"268","16","0","895","381","895"
"268","16","1","876","362","362"
"268","16","2","857","495","495"
"268","16","3","990","476","990"
"268","16","4","971","457","971"
"268","16","5","952","438","952"
"268","16","6","933","419","419"
"268","16","7","914","400","400"
"268","8","0","895","362","895"
"268","8","1","495","990","495"
"268","8","2","971","952","971"
"268","8","3","419","400","400"
"268","4","0","895","495","495"
"268","4","1","971","400","400"
"268","2","0","495","400","495"
"269","16","0","838","667","838"
"269","16","1","496","325","496"
"269","16","2","154","992","154"
"269","16","3","821","650","650"
"269","16","4","479","308","308"
"269","16","5","137","975","975"
"269","16","6","804","633","804"
"269","16","7","462","291","462"
"269","8","0","838","496","496"
"269","8","1","154","650","650"
"269","8","2","308","975","975"
"269","8","3","804","462","804"
"269","4","0","496","650","496"
"269","4","1","975","804","975"
"269","2","0","496","975","975"
"270","16","0","373","320","320"
"270","16","1","394","345","394"
"270","16","2","370","321","370"
"270","16","3","395","346","395"
"270","16","4","371","322","322"
"270","16","5","396","347","347"
"270","16","6","372","323","323"
"270","16","7","397","348","397"
"270","8","0","320","394","320"
"270","8","1","370","395","395"
"270","8","2","322","347","347"
"270","8","3","323","397","397"
"270","4","0","320","395","320"
"270","4","1","347","397","347"
"270","2","0","320","347","347"
"271","16","0","497","498","497"
"271","16","1","499","476","476"
"271","16","2","500","477","477"
"271","16","3","478","479","479"
"271","16","4","480","481","480"
"271","16","5","482","483","482"
"271","16","6","493","494","493"
"271","16","7","495","496","496"
"271","8","0","497","476","476"
"271","8","1","477","479","477"
"271","8","2","480","482","480"
"271","8","3","493","496","493"
"271","4","0","476","477","477"
"271","4","1","480","493","493"
"271","2","0","477","493","477"
"272","16","0","816","494","494"
"272","16","1","172","859","172"
"272","16","2","537","215","537"
"272","16","3","902","687","902"
"272","16","4","365","43","43"
"272","16","5","730","408","408"
"272","16","6","86","773","773"
"272","16","7","451","129","451"
"272","8","0","494","172","494"
"272","8","1","537","902","902"
"272","8","2","43","408","408"
"272","8","3","773","451","451"
"272","4","0","494","902","494"
"272","4","1","408","451","408"
"272","2","0","494","408","408"
"273","16","0","362","857","362"
"273","16","1","495","990","990"
"273","16","2","476","971","971"
"273","16","3","457","952","952"
"273","16","4","438","933","438"
"273","16","5","419","914","419"
"273","16","6","400","895","400"
"273","16","7","381","876","876"
"273","8","0","362","990","990"
"273","8","1","971","952","971"
"273","8","2","438","419","438"
"273","8","3","400","876","400"
"273","4","0","990","971","971"
"273","4","1","438","400","400"
"273","2","0","971","400","971"
"274","16","0","325","154","325"
"274","16","1","992","821","992"
"274","16","2","650","479","650"
"274","16","3","308","137","137"
"274","16","4","975","804","804"
"274","16","5","633","462","462"
"274","16","6","291","838","291"
"274","16","7","667","496","667"
"274","8","0","325","992","992"
"274","8","1","650","137","137"
"274","8","2","804","462","462"
"274","8","3","291","667","291"
"274","4","0","992","137","992"
"274","4","1","462","291","462"
"274","2","0","992","462","462"
"275","16","0","696","870","696"
"275","16","1","35","209","35"
"275","16","2","383","557","557"
"275","16","3","731","905","905"
"275","16","4","70","244","244"
"275","16","5","418","592","418"
"275","16","6","766","174","766"
"275","16","7","348","522","348"
"275","8","0","696","35","35"
"275","8","1","557","905","905"
"275","8","2","244","418","244"
"275","8","3","766","348","766"
"275","4","0","35","905","905"
"275","4","1","244","766","766"
"275","2","0","905","766","766"
"276","16","0","230","165","165"
"276","16","1","198","3","3"
"276","16","2","231","166","231"
"276","16","3","199","4","199"
"276","16","4","228","163","228"
"276","16","5","196","1","1"
"276","16","6","229","164","164"
"276","16","7","197","2","2"
"276","8","0","165","3","165"
"276","8","1","231","199","231"
"276","8","2","228","1","1"
"276","8","3","164","2","2"
"276","4","0","165","231","165"
"276","4","1","1","2","1"
"276","2","0","165","1","165"
"277","16","0","277","250","277"
"277","16","1","305","300","305"
"277","16","2","273","246","246"
"277","16","3","301","274","274"
"277","16","4","247","302","247"
"277","16","5","275","248","275"
"277","16","6","303","276","303"
"277","16","7","249","304","304"
"277","8","0","277","305","305"
"277","8","1","246","274","246"
"277","8","2","247","275","247"
"277","8","3","303","304","303"
"277","4","0","305","246","246"
"277","4","1","247","303","303"
"277","2","0","246","303","303"
"278","16","0","345","370","370"
"278","16","1","321","395","321"
"278","16","2","346","371","346"
"278","16","3","322","396","322"
"278","16","4","347","372","372"
"278","16","5","323","397","397"
"278","16","6","348","373","373"
"278","16","7","320","394","320"
"278","8","0","370","321","370"
"278","8","1","346","322","322"
"278","8","2","372","397","397"
"278","8","3","373","320","320"
"278","4","0","370","322","370"
"278","4","1","397","320","397"
"278","2","0","370","397","397"
"279","16","0","476","500","476"
"279","16","1","477","478","478"
"279","16","2","479","480","480"
"279","16","3","481","482","482"
"279","16","4","483","493","483"
"279","16","5","494","495","494"
"279","16","6","496","497","496"
"279","16","7","498","499","499"
"279","8","0","476","478","478"
"279","8","1","480","482","480"
"279","8","2","483","494","483"
"279","8","3","496","499","496"
"279","4","0","478","480","480"
"279","4","1","483","496","496"
"279","2","0","480","496","480"
"280","16","0","859","537","537"
"280","16","1","215","902","215"
"280","16","2","687","365","687"
"280","16","3","43","730","43"
"280","16","4","408","86","86"
"280","16","5","773","451","451"
"280","16","6","129","816","816"
"280","16","7","494","172","494"
"280","8","0","537","215","537"
"280","8","1","687","43","43"
"280","8","2","86","451","451"
"280","8","3","816","494","494"
"280","4","0","537","43","537"
"280","4","1","451","494","451"
"280","2","0","537","451","451"
"281","16","0","209","383","209"
"281","16","1","557","731","557"
"281","16","2","905","70","70"
"281","16","3","244","418","418"
"281","16","4","592","766","766"
"281","16","5","174","348","174"
"281","16","6","522","696","522"
"281","16","7","870","35","870"
"281","8","0","209","557","557"
"281","8","1","70","418","418"
"281","8","2","766","174","766"
"281","8","3","522","870","522"
"281","4","0","557","418","418"
"281","4","1","766","522","522"
"281","2","0","418","522","522"
"282","16","0","3","231","231"
"282","16","1","166","199","199"
"282","16","2","4","228","4"
"282","16","3","163","196","163"
"282","16","4","1","229","1"
"282","16","5","164","197","197"
"282","16","6","2","230","230"
"282","16","7","165","198","198"
"282","8","0","231","199","231"
"282","8","1","4","163","4"
"282","8","2","1","197","197"
"282","8","3","230","198","198"
"282","4","0","231","4","231"
"282","4","1","197","198","197"
"282","2","0","231","197","231"
"283","16","0","300","273","300"
"283","16","1","246","301","246"
"283","16","2","274","247","247"
"283","16","3","302","275","275"
"283","16","4","248","303","303"
"283","16","5","276","249","276"
"283","16","6","304","277","304"
"283","16","7","250","305","250"
"283","8","0","300","246","246"
"283","8","1","247","275","275"
"283","8","2","303","276","303"
"283","8","3","304","250","304"
"283","4","0","246","275","275"
"283","4","1","303","304","304"
"283","2","0","275","304","304"
"284","16","0","308","137","137"
"284","16","1","975","804","975"
"284","16","2","633","462","633"
"284","16","3","291","838","291"
"284","16","4","667","496","496"
"284","16","5","325","154","154"
"284","16","6","992","821","821"
"284","16","7","650","479","650"
"284","8","0","137","975","137"
"284","8","1","633","291","291"
"284","8","2","496","154","154"
"284","8","3","821","650","650"
"284","4","0","137","291","137"
"284","4","1","154","650","154"
"284","2","0","137","154","154"
"285","16","0","481","482","481"
"285","16","1","483","493","483"
"285","16","2","494","495","495"
"285","16","3","496","497","497"
"285","16","4","498","499","498"
"285","16","5","476","500","476"
"285","16","6","477","478","477"
"285","16","7","479","480","480"
"285","8","0","481","483","483"
"285","8","1","495","497","495"
"285","8","2","498","476","498"
"285","8","3","477","480","477"
"285","4","0","483","495","495"
"285","4","1","498","477","477"
"285","2","0","495","477","477"
"286","16","0","43","730","730"
"286","16","1","408","86","408"
"286","16","2","773","451","773"
"286","16","3","129","816","129"
"286","16","4","494","172","172"
"286","16","5","859","537","537"
"286","16","6","215","902","902"
"286","16","7","687","365","687"
"286","8","0","730","408","730"
"286","8","1","773","129","129"
"286","8","2","172","537","537"
"286","8","3","902","687","687"
"286","4","0","730","129","730"
"286","4","1","537","687","537"
"286","2","0","730","537","537"
"287","16","0","933","419","933"
"287","16","1","914","400","400"
"287","16","2","895","381","381"
"287","16","3","876","362","362"
"287","16","4","857","495","857"
"287","16","5","990","476","990"
"287","16","6","971","457","971"
"287","16","7","952","438","438"
"287","8","0","933","400","400"
"287","8","1","381","362","381"
"287","8","2","857","990","857"
"287","8","3","971","438","971"
"287","4","0","400","381","381"
"287","4","1","857","971","971"
"287","2","0","381","971","381"
"288","16","0","804","633","633"
"288","16","1","462","291","462"
"288","16","2","838","667","838"
"288","16","3","496","325","496"
"288","16","4","154","992","992"
"288","16","5","821","650","650"
"288","16","6","479","308","308"
"288","16","7","137","975","137"
"288","8","0","633","462","633"
"288","8","1","838","496","496"
"288","8","2","992","650","650"
"288","8","3","308","137","137"
"288","4","0","633","496","633"
"288","4","1","650","137","650"
"288","2","0","633","650","650"
"289","16","0","163","196","196"
"289","16","1","1","229","229"
"289","16","2","164","197","164"
"289","16","3","2","230","2"
"289","16","4","165","198","165"
"289","16","5","3","231","231"
"289","16","6","166","199","199"
"289","16","7","4","228","228"
"289","8","0","196","229","196"
"289","8","1","164","2","164"
"289","8","2","165","231","231"
"289","8","3","199","228","228"
"289","4","0","196","164","164"
"289","4","1","231","228","231"
"289","2","0","164","231","164"
"290","16","0","302","275","302"
"290","16","1","248","303","248"
"290","16","2","276","249","249"
"290","16","3","304","277","277"
"290","16","4","250","305","305"
"290","16","5","300","273","300"
"290","16","6","246","301","246"
"290","16","7","274","247","274"
"290","8","0","302","248","248"
"290","8","1","249","277","277"
"290","8","2","305","300","305"
"290","8","3","246","274","246"
"290","4","0","248","277","277"
"290","4","1","305","246","246"
"290","2","0","277","246","246"
"291","16","0","372","323","323"
"291","16","1","397","348","348"
"291","16","2","373","320","373"
"291","16","3","394","345","394"
"291","16","4","370","321","370"
"291","16","5","395","346","346"
"291","16","6","371","322","322"
"291","16","7","396","347","347"
"291","8","0","323","348","323"
"291","8","1","373","394","373"
"291","8","2","370","346","346"
"291","8","3","322","347","347"
"291","4","0","323","373","323"
"291","4","1","346","347","346"
"291","2","0","323","346","323"
"292","16","0","493","494","493"
"292","16","1","495","496","495"
"292","16","2","497","498","498"
"292","16","3","499","476","476"
"292","16","4","500","477","477"
"292","16","5","478","479","478"
"292","16","6","480","481","480"
"292","16","7","482","483","482"
"292","8","0","493","495","495"
"292","8","1","498","476","476"
"292","8","2","477","478","477"
"292","8","3","480","482","480"
"292","4","0","495","476","476"
"292","4","1","477","480","480"
"292","2","0","476","480","480"
"293","16","0","86","773","773"
"293","16","1","451","129","129"
"293","16","2","816","494","816"
"293","16","3","172","859","172"
"293","16","4","537","215","537"
"293","16","5","902","687","687"
"293","16","6","365","43","43"
"293","16","7","730","408","730"
"293","8","0","773","129","773"
"293","8","1","816","172","172"
"293","8","2","537","687","687"
"293","8","3","43","730","730"
"293","4","0","773","172","773"
"293","4","1","687","730","687"
"293","2","0","773","687","773"
"294","16","0","400","895","400"
"294","16","1","381","876","876"
"294","16","2","362","857","857"
"294","16","3","495","990","990"
"294","16","4","476","971","476"
"294","16","5","457","952","457"
"294","16","6","438","933","438"
"294","16","7","419","914","914"
"294","8","0","400","876","876"
"294","8","1","857","990","857"
"294","8","2","476","457","476"
"294","8","3","438","914","438"
"294","4","0","876","857","857"
"294","4","1","476","438","438"
"294","2","0","857","438","857"
"295","16","0","766","174","766"
"295","16","1","348","522","348"
"295","16","2","696","870","696"
"295","16","3","35","209","209"
"295","16","4","383","557","557"
"295","16","5","731","905","905"
"295","16","6","70","244","70"
"295","16","7","418","592","418"
"295","8","0","766","348","348"
"295","8","1","696","209","209"
"295","8","2","557","905","557"
"295","8","3","70","418","70"
"295","4","0","348","209","348"
"295","4","1","557","70","70"
"295","2","0","348","70","70"
"296","16","0","229","164","164"
"296","16","1","197","2","2"
"296","16","2","230","165","230"
"296","16","3","198","3","198"
"296","16","4","231","166","231"
"296","16","5","199","4","4"
"296","16","6","228","163","163"
"296","16","7","196","1","1"
"296","8","0","164","2","164"
"296","8","1","230","198","230"
"296","8","2","231","4","4"
"296","8","3","163","1","1"
"296","4","0","164","230","230"
"296","4","1","4","1","4"
"296","2","0","230","4","230"
"297","16","0","303","276","303"
"297","16","1","249","304","249"
"297","16","2","277","250","250"
"297","16","3","305","300","300"
"297","16","4","273","246","246"
"297","16","5","301","274","301"
"297","16","6","247","302","247"
"297","16","7","275","248","275"
"297","8","0","303","249","249"
"297","8","1","250","300","300"
"297","8","2","246","301","246"
"297","8","3","247","275","247"
"297","4","0","249","300","249"
"297","4","1","246","247","247"
"297","2","0","249","247","247"
"298","16","0","348","373","373"
"298","16","1","320","394","394"
"298","16","2","345","370","345"
"298","16","3","321","395","321"
"298","16","4","346","371","346"
"298","16","5","322","396","396"
"298","16","6","347","372","372"
"298","16","7","323","397","397"
"298","8","0","373","394","373"
"298","8","1","345","321","345"
"298","8","2","346","396","396"
"298","8","3","372","397","397"
"298","4","0","373","345","373"
"298","4","1","396","397","396"
"298","2","0","373","396","373"
"299","16","0","522","696","522"
"299","16","1","870","35","870"
"299","16","2","209","383","209"
"299","16","3","557","731","731"
"299","16","4","905","70","70"
"299","16","5","244","418","418"
"299","16","6","592","766","592"
"299","16","7","174","348","174"
"299","8","0","522","870","870"
"299","8","1","209","731","731"
"299","8","2","70","418","418"
"299","8","3","592","174","592"
"299","4","0","870","731","870"
"299","4","1","418","592","592"
"299","2","0","870","592","592"
"300","16","0","172","859","859"
"300","16","1","537","215","215"
"300","16","2","902","687","902"
"300","16","3","365","43","365"
"300","16","4","730","408","730"
"300","16","5","86","773","773"
"300","16","6","451","129","129"
"300","16","7","816","494","494"
"300","8","0","859","215","859"
"300","8","1","902","365","902"
"300","8","2","730","773","773"
"300","8","3","129","494","494"
"300","4","0","859","902","859"
"300","4","1","773","494","773"
"300","2","0","859","773","859"
"301","16","0","495","990","495"
"301","16","1","476","971","476"
"301","16","2","457","952","952"
"301","16","3","438","933","933"
"301","16","4","419","914","914"
"301","16","5","400","895","400"
"301","16","6","381","876","381"
"301","16","7","362","857","362"
"301","8","0","495","476","476"
"301","8","1","952","933","933"
"301","8","2","914","400","914"
"301","8","3","381","362","381"
