"login_id","book_id","score","comment_text"
"user41","374","5","다 읽고 바로 다시 펼쳐 보고 싶었어요."
"user78","374","5","제 취향에 정말 잘 맞는 책이었어요. 주변 사람에게 꼭 추천하고 싶어요."
"user15","374","5","마지막 장을 덮은 뒤에도 여운이 길게 남았어요. 소장해 두고 다시 읽고 싶은 책이에요."
"user52","374","5","내용과 구성이 모두 훌륭했어요. 다른 사람의 감상도 궁금해지는 작품이에요."
"user89","374","5","다 읽고 바로 다시 펼쳐 보고 싶었어요. 망설이지 않고 추천할 수 있어요."
"user26","374","5","처음부터 끝까지 깊이 몰입해서 읽었어요."
"user63","374","5","마지막 장을 덮은 뒤에도 여운이 길게 남았어요. 소장해 두고 다시 읽고 싶은 책이에요."
"user100","374","5","내용과 구성이 모두 훌륭했어요. 다른 사람의 감상도 궁금해지는 작품이에요."
"user37","374","4","내용의 흐름이 자연스럽고 좋았어요. 읽을지 고민한다면 권해 주고 싶어요."
"user74","374","5","처음부터 끝까지 깊이 몰입해서 읽었어요. 주변 사람에게 꼭 추천하고 싶어요."
"user11","374","4","주제와 구성이 잘 어우러졌어요."
"user48","374","5","최근 읽은 책 중 가장 만족스러웠어요. 다른 사람의 감상도 궁금해지는 작품이에요."
"user76","375","2","장점과 단점이 분명한 책이었어요. 인상적인 부분만큼 아쉬운 부분도 있었어요."
"user13","375","3","부담 없이 무난하게 읽었어요. 가볍게 읽을 책을 찾는다면 괜찮아요."
"user50","375","3","전체적으로 균형이 잘 잡힌 편이에요."
"user87","375","3","취향에 따라 평가가 달라질 것 같아요. 큰 기대 없이 읽으면 무난하게 즐길 수 있어요."
"user24","375","3","흥미로운 부분과 아쉬운 부분이 함께 있었어요. 주변의 평가도 한번 들어 보고 싶어요."
"user61","375","4","생각보다 몰입해서 읽었어요. 비슷한 취향의 사람에게 추천하고 싶어요."
"user98","375","3","전체적으로 균형이 잘 잡힌 편이에요. 시간이 지나면 다시 생각날 수도 있을 것 같아요."
"user35","375","3","전반적으로 괜찮은 독서 경험이었어요."
"user72","375","3","흥미로운 부분과 아쉬운 부분이 함께 있었어요. 주변의 평가도 한번 들어 보고 싶어요."
"user9","375","4","기대 이상으로 만족스럽게 읽었어요. 비슷한 취향의 사람에게 추천하고 싶어요."
"user46","375","3","기대했던 정도로 재미있게 읽었어요. 시간이 지나면 다시 생각날 수도 있을 것 같아요."
"user83","375","3","전반적으로 괜찮은 독서 경험이었어요. 큰 기대 없이 읽으면 무난하게 즐길 수 있어요."
"user20","375","3","몇몇 대목이 기억에 남았어요."
"user57","375","3","한 번쯤 읽어 볼 만한 책이에요. 가볍게 읽을 책을 찾는다면 괜찮아요."
"user94","375","3","기대했던 정도로 재미있게 읽었어요. 시간이 지나면 다시 생각날 수도 있을 것 같아요."
"user31","375","3","취향에 따라 평가가 달라질 것 같아요. 큰 기대 없이 읽으면 무난하게 즐길 수 있어요."
"user68","375","3","몇몇 대목이 기억에 남았어요. 주변의 평가도 한번 들어 보고 싶어요."
"user5","375","3","부담 없이 무난하게 읽었어요."
"user42","375","3","전체적으로 균형이 잘 잡힌 편이에요. 시간이 지나면 다시 생각날 수도 있을 것 같아요."
"user79","375","3","취향에 따라 평가가 달라질 것 같아요. 큰 기대 없이 읽으면 무난하게 즐길 수 있어요."
"user16","375","3","흥미로운 부분과 아쉬운 부분이 함께 있었어요. 주변의 평가도 한번 들어 보고 싶어요."
"user53","375","3","부담 없이 무난하게 읽었어요. 가볍게 읽을 책을 찾는다면 괜찮아요."
"user90","375","3","전체적으로 균형이 잘 잡힌 편이에요."
"user27","375","3","전반적으로 괜찮은 독서 경험이었어요. 큰 기대 없이 읽으면 무난하게 즐길 수 있어요."
"user64","375","3","흥미로운 부분과 아쉬운 부분이 함께 있었어요. 주변의 평가도 한번 들어 보고 싶어요."
"user1","375","3","한 번쯤 읽어 볼 만한 책이에요. 가볍게 읽을 책을 찾는다면 괜찮아요."
"user38","375","3","기대했던 정도로 재미있게 읽었어요. 시간이 지나면 다시 생각날 수도 있을 것 같아요."
"user75","375","4","읽고 나서도 기억에 남는 부분이 많아요."
"user12","375","3","몇몇 대목이 기억에 남았어요. 주변의 평가도 한번 들어 보고 싶어요."
"user49","375","4","기대 이상으로 만족스럽게 읽었어요. 비슷한 취향의 사람에게 추천하고 싶어요."
"user86","375","3","기대했던 정도로 재미있게 읽었어요. 시간이 지나면 다시 생각날 수도 있을 것 같아요."
"user23","375","3","취향에 따라 평가가 달라질 것 같아요. 큰 기대 없이 읽으면 무난하게 즐길 수 있어요."
"user60","375","3","몇몇 대목이 기억에 남았어요."
"user97","375","3","한 번쯤 읽어 볼 만한 책이에요. 가볍게 읽을 책을 찾는다면 괜찮아요."
"user34","375","3","전체적으로 균형이 잘 잡힌 편이에요. 시간이 지나면 다시 생각날 수도 있을 것 같아요."
"user71","375","3","취향에 따라 평가가 달라질 것 같아요. 큰 기대 없이 읽으면 무난하게 즐길 수 있어요."
"user8","375","3","흥미로운 부분과 아쉬운 부분이 함께 있었어요. 주변의 평가도 한번 들어 보고 싶어요."
"user45","375","3","부담 없이 무난하게 읽었어요."
"user82","375","4","공감되는 대목이 많아 인상 깊었어요. 다른 작품도 찾아 읽어 보고 싶어요."
"user19","375","3","전반적으로 괜찮은 독서 경험이었어요. 큰 기대 없이 읽으면 무난하게 즐길 수 있어요."
"user5","376","4","공감되는 대목이 많아 인상 깊었어요. 다른 작품도 찾아 읽어 보고 싶어요."
"user42","376","4","책장을 넘기는 시간이 즐거웠어요. 나중에 한 번 더 읽어 볼 생각이에요."
"user79","376","3","몇몇 대목이 기억에 남았어요."
"user16","376","4","생각보다 몰입해서 읽었어요. 비슷한 취향의 사람에게 추천하고 싶어요."
"user53","376","3","전체적으로 균형이 잘 잡힌 편이에요. 시간이 지나면 다시 생각날 수도 있을 것 같아요."
"user90","376","3","취향에 따라 평가가 달라질 것 같아요. 큰 기대 없이 읽으면 무난하게 즐길 수 있어요."
"user27","376","3","흥미로운 부분과 아쉬운 부분이 함께 있었어요. 주변의 평가도 한번 들어 보고 싶어요."
"user64","376","4","생각보다 몰입해서 읽었어요."
"user1","376","3","기대했던 정도로 재미있게 읽었어요. 시간이 지나면 다시 생각날 수도 있을 것 같아요."
"user38","376","3","전반적으로 괜찮은 독서 경험이었어요. 큰 기대 없이 읽으면 무난하게 즐길 수 있어요."
"user75","376","4","내용의 흐름이 자연스럽고 좋았어요. 읽을지 고민한다면 권해 주고 싶어요."
"user12","376","4","기대 이상으로 만족스럽게 읽었어요. 비슷한 취향의 사람에게 추천하고 싶어요."
"user49","376","3","기대했던 정도로 재미있게 읽었어요."
"user86","376","4","읽고 나서도 기억에 남는 부분이 많아요. 나중에 한 번 더 읽어 볼 생각이에요."
"user23","376","4","천천히 다시 읽어 보고 싶은 책이에요. 읽을지 고민한다면 권해 주고 싶어요."
"user60","376","3","한 번쯤 읽어 볼 만한 책이에요. 가볍게 읽을 책을 찾는다면 괜찮아요."
"user97","376","4","주제와 구성이 잘 어우러졌어요. 다른 작품도 찾아 읽어 보고 싶어요."
"user34","376","4","책장을 넘기는 시간이 즐거웠어요."
"user71","376","3","몇몇 대목이 기억에 남았어요. 주변의 평가도 한번 들어 보고 싶어요."
"user8","376","3","부담 없이 무난하게 읽었어요. 가볍게 읽을 책을 찾는다면 괜찮아요."
"user45","376","4","공감되는 대목이 많아 인상 깊었어요. 다른 작품도 찾아 읽어 보고 싶어요."
"user82","376","3","취향에 따라 평가가 달라질 것 같아요. 큰 기대 없이 읽으면 무난하게 즐길 수 있어요."
"user19","376","3","흥미로운 부분과 아쉬운 부분이 함께 있었어요."
"user56","376","3","부담 없이 무난하게 읽었어요. 가볍게 읽을 책을 찾는다면 괜찮아요."
"user93","376","3","전체적으로 균형이 잘 잡힌 편이에요. 시간이 지나면 다시 생각날 수도 있을 것 같아요."
"user30","376","3","전반적으로 괜찮은 독서 경험이었어요. 큰 기대 없이 읽으면 무난하게 즐길 수 있어요."
"user67","376","3","흥미로운 부분과 아쉬운 부분이 함께 있었어요. 주변의 평가도 한번 들어 보고 싶어요."
"user4","376","3","한 번쯤 읽어 볼 만한 책이에요."
"user41","376","3","기대했던 정도로 재미있게 읽었어요. 시간이 지나면 다시 생각날 수도 있을 것 같아요."
"user78","376","4","읽고 나서도 기억에 남는 부분이 많아요. 나중에 한 번 더 읽어 볼 생각이에요."
"user15","376","3","몇몇 대목이 기억에 남았어요. 주변의 평가도 한번 들어 보고 싶어요."
"user52","376","4","기대 이상으로 만족스럽게 읽었어요. 비슷한 취향의 사람에게 추천하고 싶어요."
"user89","376","3","기대했던 정도로 재미있게 읽었어요."
"user26","376","4","책장을 넘기는 시간이 즐거웠어요. 나중에 한 번 더 읽어 볼 생각이에요."
"user63","376","3","몇몇 대목이 기억에 남았어요. 주변의 평가도 한번 들어 보고 싶어요."
"user100","376","3","한 번쯤 읽어 볼 만한 책이에요. 가볍게 읽을 책을 찾는다면 괜찮아요."
"user37","376","3","전체적으로 균형이 잘 잡힌 편이에요. 시간이 지나면 다시 생각날 수도 있을 것 같아요."
"user74","376","3","취향에 따라 평가가 달라질 것 같아요."
"user11","376","3","흥미로운 부분과 아쉬운 부분이 함께 있었어요. 주변의 평가도 한번 들어 보고 싶어요."
"user48","376","3","부담 없이 무난하게 읽었어요. 가볍게 읽을 책을 찾는다면 괜찮아요."
"user85","376","4","공감되는 대목이 많아 인상 깊었어요. 다른 작품도 찾아 읽어 보고 싶어요."
"user22","376","3","전반적으로 괜찮은 독서 경험이었어요. 큰 기대 없이 읽으면 무난하게 즐길 수 있어요."
"user59","376","4","내용의 흐름이 자연스럽고 좋았어요."
"user96","376","4","생각보다 몰입해서 읽었어요. 비슷한 취향의 사람에게 추천하고 싶어요."
"user33","376","4","주제와 구성이 잘 어우러졌어요. 다른 작품도 찾아 읽어 보고 싶어요."
"user70","376","4","읽고 나서도 기억에 남는 부분이 많아요. 나중에 한 번 더 읽어 볼 생각이에요."
"user7","376","4","천천히 다시 읽어 보고 싶은 책이에요. 읽을지 고민한다면 권해 주고 싶어요."
"user44","376","4","기대 이상으로 만족스럽게 읽었어요."
"user81","376","3","기대했던 정도로 재미있게 읽었어요. 시간이 지나면 다시 생각날 수도 있을 것 같아요."
"user18","376","4","책장을 넘기는 시간이 즐거웠어요. 나중에 한 번 더 읽어 볼 생각이에요."
"user55","376","3","몇몇 대목이 기억에 남았어요. 주변의 평가도 한번 들어 보고 싶어요."
"user92","376","3","한 번쯤 읽어 볼 만한 책이에요. 가볍게 읽을 책을 찾는다면 괜찮아요."
"user29","376","3","전체적으로 균형이 잘 잡힌 편이에요."
"user66","376","3","취향에 따라 평가가 달라질 것 같아요. 큰 기대 없이 읽으면 무난하게 즐길 수 있어요."
"user3","376","3","흥미로운 부분과 아쉬운 부분이 함께 있었어요. 주변의 평가도 한번 들어 보고 싶어요."
"user40","376","4","생각보다 몰입해서 읽었어요. 비슷한 취향의 사람에게 추천하고 싶어요."
"user77","376","3","전체적으로 균형이 잘 잡힌 편이에요. 시간이 지나면 다시 생각날 수도 있을 것 같아요."
"user14","376","4","읽고 나서도 기억에 남는 부분이 많아요."
"user51","376","4","내용의 흐름이 자연스럽고 좋았어요. 읽을지 고민한다면 권해 주고 싶어요."
"user88","376","3","부담 없이 무난하게 읽었어요. 가볍게 읽을 책을 찾는다면 괜찮아요."
"user25","376","4","주제와 구성이 잘 어우러졌어요. 다른 작품도 찾아 읽어 보고 싶어요."
"user62","376","4","읽고 나서도 기억에 남는 부분이 많아요. 나중에 한 번 더 읽어 볼 생각이에요."
"user99","376","2","초반에 비해 후반부가 조금 약했어요."
"user36","376","4","기대 이상으로 만족스럽게 읽었어요. 비슷한 취향의 사람에게 추천하고 싶어요."
"user73","376","3","기대했던 정도로 재미있게 읽었어요. 시간이 지나면 다시 생각날 수도 있을 것 같아요."
"user10","376","3","취향에 따라 평가가 달라질 것 같아요. 큰 기대 없이 읽으면 무난하게 즐길 수 있어요."
"user47","376","3","몇몇 대목이 기억에 남았어요. 주변의 평가도 한번 들어 보고 싶어요."
"user84","376","4","기대 이상으로 만족스럽게 읽었어요."
"user21","376","3","전체적으로 균형이 잘 잡힌 편이에요. 시간이 지나면 다시 생각날 수도 있을 것 같아요."
"user58","376","4","책장을 넘기는 시간이 즐거웠어요. 나중에 한 번 더 읽어 볼 생각이에요."
"user95","376","4","천천히 다시 읽어 보고 싶은 책이에요. 읽을지 고민한다면 권해 주고 싶어요."
"user32","376","4","생각보다 몰입해서 읽었어요. 비슷한 취향의 사람에게 추천하고 싶어요."
"user69","376","4","공감되는 대목이 많아 인상 깊었어요."
"user6","376","4","읽고 나서도 기억에 남는 부분이 많아요. 나중에 한 번 더 읽어 볼 생각이에요."
"user43","376","4","내용의 흐름이 자연스럽고 좋았어요. 읽을지 고민한다면 권해 주고 싶어요."
"user80","376","4","생각보다 몰입해서 읽었어요. 비슷한 취향의 사람에게 추천하고 싶어요."
"user17","376","4","주제와 구성이 잘 어우러졌어요. 다른 작품도 찾아 읽어 보고 싶어요."
"user54","376","3","전반적으로 괜찮은 독서 경험이었어요."
"user91","376","4","내용의 흐름이 자연스럽고 좋았어요. 읽을지 고민한다면 권해 주고 싶어요."
"user28","376","3","한 번쯤 읽어 볼 만한 책이에요. 가볍게 읽을 책을 찾는다면 괜찮아요."
"user65","376","3","기대했던 정도로 재미있게 읽었어요. 시간이 지나면 다시 생각날 수도 있을 것 같아요."
"user2","376","3","취향에 따라 평가가 달라질 것 같아요. 큰 기대 없이 읽으면 무난하게 즐길 수 있어요."
"user39","376","4","천천히 다시 읽어 보고 싶은 책이에요."
"user76","376","3","한 번쯤 읽어 볼 만한 책이에요. 가볍게 읽을 책을 찾는다면 괜찮아요."
"user13","376","3","전체적으로 균형이 잘 잡힌 편이에요. 시간이 지나면 다시 생각날 수도 있을 것 같아요."
"user50","376","4","책장을 넘기는 시간이 즐거웠어요. 나중에 한 번 더 읽어 볼 생각이에요."
"user87","376","3","몇몇 대목이 기억에 남았어요. 주변의 평가도 한번 들어 보고 싶어요."
"user34","377","5","다 읽고 바로 다시 펼쳐 보고 싶었어요. 망설이지 않고 추천할 수 있어요."
"user71","377","5","제 취향에 정말 잘 맞는 책이었어요. 주변 사람에게 꼭 추천하고 싶어요."
"user8","377","5","마지막 장을 덮은 뒤에도 여운이 길게 남았어요."
"user45","377","5","내용과 구성이 모두 훌륭했어요. 다른 사람의 감상도 궁금해지는 작품이에요."
"user82","377","5","다 읽고 바로 다시 펼쳐 보고 싶었어요. 망설이지 않고 추천할 수 있어요."
"user19","377","5","처음부터 끝까지 깊이 몰입해서 읽었어요. 주변 사람에게 꼭 추천하고 싶어요."
"user56","377","5","마지막 장을 덮은 뒤에도 여운이 길게 남았어요. 소장해 두고 다시 읽고 싶은 책이에요."
"user93","377","4","책장을 넘기는 시간이 즐거웠어요."
"user30","377","5","오래 기억에 남을 만큼 인상 깊었어요. 망설이지 않고 추천할 수 있어요."
"user67","377","5","처음부터 끝까지 깊이 몰입해서 읽었어요. 주변 사람에게 꼭 추천하고 싶어요."
"user4","377","4","주제와 구성이 잘 어우러졌어요. 다른 작품도 찾아 읽어 보고 싶어요."
"user41","377","5","최근 읽은 책 중 가장 만족스러웠어요. 다른 사람의 감상도 궁금해지는 작품이에요."
"user78","377","5","오래 기억에 남을 만큼 인상 깊었어요."
"user15","377","5","제 취향에 정말 잘 맞는 책이었어요. 주변 사람에게 꼭 추천하고 싶어요."
"user52","377","5","읽는 내내 기대를 뛰어넘는 책이었어요. 소장해 두고 다시 읽고 싶은 책이에요."
"user89","377","5","최근 읽은 책 중 가장 만족스러웠어요. 다른 사람의 감상도 궁금해지는 작품이에요."
"user26","377","5","다 읽고 바로 다시 펼쳐 보고 싶었어요. 망설이지 않고 추천할 수 있어요."
"user63","377","4","기대 이상으로 만족스럽게 읽었어요."
"user100","377","5","읽는 내내 기대를 뛰어넘는 책이었어요. 소장해 두고 다시 읽고 싶은 책이에요."
"user37","377","5","내용과 구성이 모두 훌륭했어요. 다른 사람의 감상도 궁금해지는 작품이에요."
"user74","377","4","천천히 다시 읽어 보고 싶은 책이에요. 읽을지 고민한다면 권해 주고 싶어요."
"user11","377","4","생각보다 몰입해서 읽었어요. 비슷한 취향의 사람에게 추천하고 싶어요."
"user48","377","5","마지막 장을 덮은 뒤에도 여운이 길게 남았어요."
"user85","377","4","책장을 넘기는 시간이 즐거웠어요. 나중에 한 번 더 읽어 볼 생각이에요."
"user22","377","4","내용의 흐름이 자연스럽고 좋았어요. 읽을지 고민한다면 권해 주고 싶어요."
"user59","377","5","처음부터 끝까지 깊이 몰입해서 읽었어요. 주변 사람에게 꼭 추천하고 싶어요."
"user96","377","4","공감되는 대목이 많아 인상 깊었어요. 다른 작품도 찾아 읽어 보고 싶어요."
"user33","377","4","읽고 나서도 기억에 남는 부분이 많아요."
"user70","377","5","오래 기억에 남을 만큼 인상 깊었어요. 망설이지 않고 추천할 수 있어요."
"user7","377","5","제 취향에 정말 잘 맞는 책이었어요. 주변 사람에게 꼭 추천하고 싶어요."
"user44","377","4","주제와 구성이 잘 어우러졌어요. 다른 작품도 찾아 읽어 보고 싶어요."
"user81","377","5","최근 읽은 책 중 가장 만족스러웠어요. 다른 사람의 감상도 궁금해지는 작품이에요."
"user18","377","5","다 읽고 바로 다시 펼쳐 보고 싶었어요."
"user55","377","4","기대 이상으로 만족스럽게 읽었어요. 비슷한 취향의 사람에게 추천하고 싶어요."
"user92","377","5","읽는 내내 기대를 뛰어넘는 책이었어요. 소장해 두고 다시 읽고 싶은 책이에요."
"user29","377","5","내용과 구성이 모두 훌륭했어요. 다른 사람의 감상도 궁금해지는 작품이에요."
"user66","377","5","다 읽고 바로 다시 펼쳐 보고 싶었어요. 망설이지 않고 추천할 수 있어요."
"user3","377","5","처음부터 끝까지 깊이 몰입해서 읽었어요."
"user40","377","4","공감되는 대목이 많아 인상 깊었어요. 다른 작품도 찾아 읽어 보고 싶어요."
"user77","377","4","책장을 넘기는 시간이 즐거웠어요. 나중에 한 번 더 읽어 볼 생각이에요."
"user14","377","5","오래 기억에 남을 만큼 인상 깊었어요. 망설이지 않고 추천할 수 있어요."
"user51","377","4","생각보다 몰입해서 읽었어요. 비슷한 취향의 사람에게 추천하고 싶어요."
"user88","377","4","공감되는 대목이 많아 인상 깊었어요."
"user25","377","5","최근 읽은 책 중 가장 만족스러웠어요. 다른 사람의 감상도 궁금해지는 작품이에요."
"user62","377","4","내용의 흐름이 자연스럽고 좋았어요. 읽을지 고민한다면 권해 주고 싶어요."
"user99","377","5","처음부터 끝까지 깊이 몰입해서 읽었어요. 주변 사람에게 꼭 추천하고 싶어요."
"user36","377","5","읽는 내내 기대를 뛰어넘는 책이었어요. 소장해 두고 다시 읽고 싶은 책이에요."
"user73","377","5","최근 읽은 책 중 가장 만족스러웠어요."
"user10","377","4","천천히 다시 읽어 보고 싶은 책이에요. 읽을지 고민한다면 권해 주고 싶어요."
"user47","377","5","제 취향에 정말 잘 맞는 책이었어요. 주변 사람에게 꼭 추천하고 싶어요."
"user84","377","5","읽는 내내 기대를 뛰어넘는 책이었어요. 소장해 두고 다시 읽고 싶은 책이에요."
"user21","377","5","내용과 구성이 모두 훌륭했어요. 다른 사람의 감상도 궁금해지는 작품이에요."
"user58","377","5","다 읽고 바로 다시 펼쳐 보고 싶었어요."
"user63","378","3","기대했던 정도로 재미있게 읽었어요. 시간이 지나면 다시 생각날 수도 있을 것 같아요."
"user100","378","4","읽고 나서도 기억에 남는 부분이 많아요. 나중에 한 번 더 읽어 볼 생각이에요."
"user37","378","3","몇몇 대목이 기억에 남았어요."
"user74","378","4","기대 이상으로 만족스럽게 읽었어요. 비슷한 취향의 사람에게 추천하고 싶어요."
"user11","378","3","전체적으로 균형이 잘 잡힌 편이에요. 시간이 지나면 다시 생각날 수도 있을 것 같아요."
"user48","378","4","책장을 넘기는 시간이 즐거웠어요. 나중에 한 번 더 읽어 볼 생각이에요."
"user85","378","4","천천히 다시 읽어 보고 싶은 책이에요. 읽을지 고민한다면 권해 주고 싶어요."
"user22","378","4","생각보다 몰입해서 읽었어요."
"user59","378","4","공감되는 대목이 많아 인상 깊었어요. 다른 작품도 찾아 읽어 보고 싶어요."
"user96","378","4","책장을 넘기는 시간이 즐거웠어요. 나중에 한 번 더 읽어 볼 생각이에요."
"user33","378","4","내용의 흐름이 자연스럽고 좋았어요. 읽을지 고민한다면 권해 주고 싶어요."
"user70","378","4","생각보다 몰입해서 읽었어요. 비슷한 취향의 사람에게 추천하고 싶어요."
"user7","378","4","주제와 구성이 잘 어우러졌어요."
"user44","378","3","전반적으로 괜찮은 독서 경험이었어요. 큰 기대 없이 읽으면 무난하게 즐길 수 있어요."
"user81","378","4","내용의 흐름이 자연스럽고 좋았어요. 읽을지 고민한다면 권해 주고 싶어요."
"user18","378","3","한 번쯤 읽어 볼 만한 책이에요. 가볍게 읽을 책을 찾는다면 괜찮아요."
"user55","378","4","주제와 구성이 잘 어우러졌어요. 다른 작품도 찾아 읽어 보고 싶어요."
"user92","378","4","읽고 나서도 기억에 남는 부분이 많아요."
"user29","378","4","천천히 다시 읽어 보고 싶은 책이에요. 읽을지 고민한다면 권해 주고 싶어요."
"user66","378","4","기대 이상으로 만족스럽게 읽었어요. 비슷한 취향의 사람에게 추천하고 싶어요."
"user3","378","4","공감되는 대목이 많아 인상 깊었어요. 다른 작품도 찾아 읽어 보고 싶어요."
"user40","378","4","책장을 넘기는 시간이 즐거웠어요. 나중에 한 번 더 읽어 볼 생각이에요."
"user77","378","4","천천히 다시 읽어 보고 싶은 책이에요."
"user14","378","4","생각보다 몰입해서 읽었어요. 비슷한 취향의 사람에게 추천하고 싶어요."
"user51","378","4","공감되는 대목이 많아 인상 깊었어요. 다른 작품도 찾아 읽어 보고 싶어요."
"user88","378","3","취향에 따라 평가가 달라질 것 같아요. 큰 기대 없이 읽으면 무난하게 즐길 수 있어요."
"user25","378","4","내용의 흐름이 자연스럽고 좋았어요. 읽을지 고민한다면 권해 주고 싶어요."
"user62","378","4","생각보다 몰입해서 읽었어요."
"user99","378","3","전체적으로 균형이 잘 잡힌 편이에요. 시간이 지나면 다시 생각날 수도 있을 것 같아요."
"user36","378","4","읽고 나서도 기억에 남는 부분이 많아요. 나중에 한 번 더 읽어 볼 생각이에요."
"user73","378","4","내용의 흐름이 자연스럽고 좋았어요. 읽을지 고민한다면 권해 주고 싶어요."
"user10","378","4","기대 이상으로 만족스럽게 읽었어요. 비슷한 취향의 사람에게 추천하고 싶어요."
"user47","378","4","주제와 구성이 잘 어우러졌어요."
"user84","378","4","읽고 나서도 기억에 남는 부분이 많아요. 나중에 한 번 더 읽어 볼 생각이에요."
"user21","378","4","천천히 다시 읽어 보고 싶은 책이에요. 읽을지 고민한다면 권해 주고 싶어요."
"user58","378","4","기대 이상으로 만족스럽게 읽었어요. 비슷한 취향의 사람에게 추천하고 싶어요."
"user95","378","5","읽는 내내 기대를 뛰어넘는 책이었어요. 소장해 두고 다시 읽고 싶은 책이에요."
"user32","378","4","책장을 넘기는 시간이 즐거웠어요."
"user69","378","5","다 읽고 바로 다시 펼쳐 보고 싶었어요. 망설이지 않고 추천할 수 있어요."
"user6","378","4","생각보다 몰입해서 읽었어요. 비슷한 취향의 사람에게 추천하고 싶어요."
"user43","378","5","마지막 장을 덮은 뒤에도 여운이 길게 남았어요. 소장해 두고 다시 읽고 싶은 책이에요."
"user80","378","4","책장을 넘기는 시간이 즐거웠어요. 나중에 한 번 더 읽어 볼 생각이에요."
"user17","378","5","오래 기억에 남을 만큼 인상 깊었어요."
"user54","378","4","생각보다 몰입해서 읽었어요. 비슷한 취향의 사람에게 추천하고 싶어요."
"user91","378","4","공감되는 대목이 많아 인상 깊었어요. 다른 작품도 찾아 읽어 보고 싶어요."
"user28","378","4","읽고 나서도 기억에 남는 부분이 많아요. 나중에 한 번 더 읽어 볼 생각이에요."
"user65","378","3","흥미로운 부분과 아쉬운 부분이 함께 있었어요. 주변의 평가도 한번 들어 보고 싶어요."
"user2","378","4","기대 이상으로 만족스럽게 읽었어요."
"user39","378","4","주제와 구성이 잘 어우러졌어요. 다른 작품도 찾아 읽어 보고 싶어요."
"user76","378","4","읽고 나서도 기억에 남는 부분이 많아요. 나중에 한 번 더 읽어 볼 생각이에요."
"user13","378","3","몇몇 대목이 기억에 남았어요. 주변의 평가도 한번 들어 보고 싶어요."
"user50","378","5","제 취향에 정말 잘 맞는 책이었어요. 주변 사람에게 꼭 추천하고 싶어요."
"user87","378","4","주제와 구성이 잘 어우러졌어요."
"user24","378","4","책장을 넘기는 시간이 즐거웠어요. 나중에 한 번 더 읽어 볼 생각이에요."
"user61","378","5","다 읽고 바로 다시 펼쳐 보고 싶었어요. 망설이지 않고 추천할 수 있어요."
"user98","378","3","한 번쯤 읽어 볼 만한 책이에요. 가볍게 읽을 책을 찾는다면 괜찮아요."
"user35","378","4","공감되는 대목이 많아 인상 깊었어요. 다른 작품도 찾아 읽어 보고 싶어요."
"user72","378","4","책장을 넘기는 시간이 즐거웠어요."
"user9","378","4","내용의 흐름이 자연스럽고 좋았어요. 읽을지 고민한다면 권해 주고 싶어요."
"user46","378","3","부담 없이 무난하게 읽었어요. 가볍게 읽을 책을 찾는다면 괜찮아요."
"user83","378","4","공감되는 대목이 많아 인상 깊었어요. 다른 작품도 찾아 읽어 보고 싶어요."
"user20","378","4","읽고 나서도 기억에 남는 부분이 많아요. 나중에 한 번 더 읽어 볼 생각이에요."
"user57","378","4","내용의 흐름이 자연스럽고 좋았어요."
"user94","378","4","생각보다 몰입해서 읽었어요. 비슷한 취향의 사람에게 추천하고 싶어요."
"user31","378","4","주제와 구성이 잘 어우러졌어요. 다른 작품도 찾아 읽어 보고 싶어요."
"user68","378","4","읽고 나서도 기억에 남는 부분이 많아요. 나중에 한 번 더 읽어 볼 생각이에요."
"user5","378","4","천천히 다시 읽어 보고 싶은 책이에요. 읽을지 고민한다면 권해 주고 싶어요."
"user42","378","4","기대 이상으로 만족스럽게 읽었어요."
"user79","378","4","주제와 구성이 잘 어우러졌어요. 다른 작품도 찾아 읽어 보고 싶어요."
"user16","378","4","책장을 넘기는 시간이 즐거웠어요. 나중에 한 번 더 읽어 볼 생각이에요."
"user53","378","4","천천히 다시 읽어 보고 싶은 책이에요. 읽을지 고민한다면 권해 주고 싶어요."
"user90","378","3","한 번쯤 읽어 볼 만한 책이에요. 가볍게 읽을 책을 찾는다면 괜찮아요."
"user27","378","3","전체적으로 균형이 잘 잡힌 편이에요."
"user64","378","3","취향에 따라 평가가 달라질 것 같아요. 큰 기대 없이 읽으면 무난하게 즐길 수 있어요."
"user1","378","3","흥미로운 부분과 아쉬운 부분이 함께 있었어요. 주변의 평가도 한번 들어 보고 싶어요."
"user38","378","4","생각보다 몰입해서 읽었어요. 비슷한 취향의 사람에게 추천하고 싶어요."
"user75","378","4","공감되는 대목이 많아 인상 깊었어요. 다른 작품도 찾아 읽어 보고 싶어요."
"user12","378","4","읽고 나서도 기억에 남는 부분이 많아요."
"user49","378","4","내용의 흐름이 자연스럽고 좋았어요. 읽을지 고민한다면 권해 주고 싶어요."
"user86","378","4","생각보다 몰입해서 읽었어요. 비슷한 취향의 사람에게 추천하고 싶어요."
"user23","378","4","주제와 구성이 잘 어우러졌어요. 다른 작품도 찾아 읽어 보고 싶어요."
"user60","378","4","읽고 나서도 기억에 남는 부분이 많아요. 나중에 한 번 더 읽어 볼 생각이에요."
"user97","378","4","내용의 흐름이 자연스럽고 좋았어요."
"user34","378","4","기대 이상으로 만족스럽게 읽었어요. 비슷한 취향의 사람에게 추천하고 싶어요."
"user71","378","4","주제와 구성이 잘 어우러졌어요. 다른 작품도 찾아 읽어 보고 싶어요."
